"","playerId","season","name","team","position","games_played","icetime","shifts","gameScore","I_F_xGoals","I_F_xRebounds","Assists","I_F_points","I_F_goals","I_F_rebounds","I_F_hits","I_F_takeaways","I_F_giveaways","lowDangerGoaAbvExp","medDangerGoaAbvExp","highDangerGoaAbvExp","faceoffsWon","penalityMinutes","penalityMinutesDrawn","shotsBlockedByPlayer","subsetclust1"
"87",8476905,2022,"Chandler Stephenson","VGK","C",81,92423,1805,55.08,19,9.85,49,65,16,14,74,64,30,1.41,0.62,0.97,675,26,30,56,2
"88",8478493,2023,"Joel Eriksson Ek","MIN","C",75,92422,1697,72.41,39.01,23.82,33,63,30,38,166,36,17,-1.57,1.64,8.94,777,48,64,53,2
"89",8476454,2023,"Ryan Nugent-Hopkins","EDM","C",78,92317,1714,74.25,23.95,14.1,48,66,18,18,64,61,32,1.54,-0.2,4.61,234,36,14,33,2
"90",8477960,2022,"Adrian Kempe","LAK","R",82,92289,1928,73.36,28.73,16.64,26,67,41,19,119,24,39,-3.38,-6.24,-2.64,16,45,31,32,2
"91",8473419,2023,"Brad Marchand","BOS","L",80,92133,1934,64.69,26.55,15.38,38,67,29,14,109,47,79,-2.91,-0.22,0.69,23,74,96,35,2
"92",8473986,2021,"Alex Killorn","TBL","L",82,91989,1890,55.12,23.13,14.43,34,59,25,9,88,42,30,0.39,-3.65,1.4,2,66,46,26,2
"93",8477505,2022,"Alex Wennberg","SEA","C",82,91972,1939,40.31,16.8,8.92,25,38,13,12,43,84,26,2.49,-1.31,2.62,627,20,20,63,2
"94",8479400,2021,"Pierre-Luc Dubois","WPG","L",81,91951,1767,64.12,35.25,20.77,32,60,28,18,112,22,42,2.89,4.17,0.18,532,86,98,43,2
"95",8478427,2023,"Sebastian Aho","CAR","C",78,91857,1814,99.07,27.18,15.46,53,89,36,20,48,50,57,-1.63,-5.97,-1.22,571,36,28,18,2
"96",8476887,2023,"Filip Forsberg","NSH","L",81,91850,1831,105.15,38.47,25.24,46,93,47,41,138,76,79,-2.81,-5.88,0.17,11,43,61,42,2
"97",8480801,2022,"Brady Tkachuk","OTT","L",82,91670,2003,98.03,46.9,31.13,48,83,35,47,242,30,51,2.03,5.09,4.78,370,96,102,9,2
"98",8477404,2021,"Jake Guentzel","PIT","L",76,91644,1825,91.41,37.28,21.85,44,84,40,29,72,41,23,-4.18,-0.31,1.78,13,44,58,38,2
"99",8475786,2023,"Zach Hyman","EDM","L",78,91586,1583,105.53,51.61,28.08,22,75,53,41,86,35,18,-0.94,-6,5.56,7,46,42,36,2
"100",8480208,2022,"Drake Batherson","OTT","R",82,91542,1877,62.91,33.2,20.85,40,62,22,31,115,38,38,0.58,7.68,2.94,13,33,37,35,2
"101",8476905,2021,"Chandler Stephenson","VGK","C",79,91504,1833,56.88,18.07,8.61,43,64,21,9,68,40,32,-1.74,-1.62,0.43,653,26,28,44,2
"102",8481533,2022,"Trevor Zegras","ANA","C",81,91500,1744,47.91,15.24,12.79,42,65,23,9,46,31,75,-0.01,-5.02,-2.72,237,58,54,29,2
"103",8471215,2022,"Evgeni Malkin","PIT","C",82,91416,1719,86.03,27.2,18.38,56,83,27,25,53,82,105,1.87,0.4,-2.06,422,62,54,33,2
"104",8476881,2022,"Tomas Hertl","SJS","C",79,91393,1793,62.51,27.31,16.61,41,63,22,18,91,50,39,2.06,2.26,1,792,42,30,57,2
"105",8476346,2021,"Johnny Gaudreau","CGY","L",82,91388,1807,126.26,27.93,18.21,75,115,40,19,10,50,81,-2,-7.11,-2.96,1,16,44,9,2
"106",8475184,2023,"Chris Kreider","NYR","L",81,91326,1916,75.07,38.05,21.79,34,73,39,29,99,22,28,2.02,-2.56,-0.4,35,26,22,20,2
"107",8477939,2022,"William Nylander","TOR","R",82,91227,1747,92.59,32.92,22.8,47,87,40,20,18,70,37,-1.28,-4.25,-1.55,25,28,32,26,2
"108",8482093,2023,"Seth Jarvis","CAR","C",81,91125,1840,84.72,33.43,15.29,34,67,33,21,115,43,42,-2.71,-0.53,3.67,157,14,32,52,2
"109",8475184,2021,"Chris Kreider","NYR","L",81,91028,1856,76.47,38.9,19.7,25,77,52,22,141,27,45,-5.75,-3.54,-3.81,67,24,14,39,2
"110",8470794,2021,"Joe Pavelski","DAL","C",82,90892,1989,86.32,30.73,17.94,54,81,27,19,104,35,44,2.1,1.83,-0.2,394,14,38,69,2
"111",8480801,2023,"Brady Tkachuk","OTT","L",79,90781,1967,97.8,40.59,27.49,36,73,37,57,290,47,46,-3.62,-1.83,9.04,198,82,104,34,2
"112",8478414,2022,"Timo Meier","NJD","R",78,90737,1734,85.85,38.86,25.12,26,66,40,37,154,58,65,1.35,-6.06,3.57,21,43,61,37,2
"113",8476483,2022,"Rickard Rakell","PIT","R",82,90714,1791,72.31,33.01,20.35,32,60,28,29,141,29,42,2.27,-1.86,4.6,10,16,24,53,2
"114",8475754,2022,"Brock Nelson","NYI","C",82,90702,1870,75.38,29.32,16.39,39,75,36,25,50,48,40,-8.21,0.73,0.8,490,24,40,43,2
"115",8475170,2022,"Brayden Schenn","STL","C",82,90672,1806,43.8,19.64,12.02,44,65,21,8,140,41,47,-4.25,2.56,0.33,472,40,42,41,2
"116",8479542,2022,"Brandon Hagel","TBL","L",81,90624,1835,71.1,30.52,14.38,34,64,30,12,68,92,48,1.36,1.32,-2.16,23,44,58,58,2
"117",8480039,2022,"Martin Necas","CAR","C",82,90588,1738,89.14,26.9,17.14,43,71,28,19,57,45,65,-0.56,1.74,-2.28,188,32,54,21,2
"118",8480188,2023,"Fabian Zetterlund","SJS","L",80,90508,1713,28.76,22.62,14.81,20,42,22,19,115,42,31,-0.79,-3.62,5.03,28,33,27,70,2
"119",8476346,2023,"Johnny Gaudreau","CBJ","L",80,90492,1656,48.24,16.75,11.19,48,59,11,20,2,33,40,1.83,1.93,1.99,0,12,36,22,2
"120",8477946,2019,"Dylan Larkin","DET","C",71,90375,1701,55.36,21.34,16.09,32,51,19,15,52,43,81,0.2,2.74,-0.6,711,39,55,45,2
"121",8479318,2021,"Auston Matthews","TOR","C",73,90270,1669,132.08,41.86,26.78,46,106,60,32,67,92,48,-11.58,-2.72,-3.84,691,18,26,62,2
"122",8478483,2021,"Mitchell Marner","TOR","R",72,90214,1744,105.32,26.51,16.07,62,97,35,13,75,72,63,-1.52,-2.03,-4.94,10,16,28,31,2
"123",8476479,2022,"Phillip Danault","LAK","C",82,90159,1954,58.03,17.83,10.78,36,54,18,6,81,27,32,-1.43,1.12,0.15,692,53,51,75,2
"124",8478403,2019,"Jack Eichel","BUF","C",68,90149,1596,78.51,22.76,15.11,43,79,36,11,40,44,66,-4.92,-5.3,-3.02,615,24,68,42,2
"125",8479318,2022,"Auston Matthews","TOR","C",74,90036,1641,104.84,38.49,26.85,45,85,40,38,78,68,55,-10.22,6.23,2.49,550,20,52,92,2
"126",8481557,2022,"Matt Boldy","MIN","L",81,89909,1508,67.56,30.11,20.24,32,63,31,22,65,51,42,4.78,-4.78,-0.9,77,39,35,26,2
"127",8478427,2021,"Sebastian Aho","CAR","C",79,89841,1819,85.19,37.6,19.21,44,81,37,29,76,68,56,1.22,0.18,-0.8,555,38,52,23,2
"128",8474564,2021,"Steven Stamkos","TBL","C",81,89803,1788,97.45,26.74,16.9,64,106,42,12,93,30,24,-9.98,-3.97,-1.31,545,36,20,31,2
"129",8478398,2019,"Kyle Connor","WPG","L",71,89790,1695,66.13,31.92,17.72,35,73,38,16,18,43,39,-1.15,-4.45,-0.49,2,24,22,17,2
"130",8477951,2023,"Nick Schmaltz","ARI","C",78,89694,1711,58.38,21.67,12.18,39,61,22,21,16,66,52,-2.37,-1.14,3.18,161,10,22,41,2
"131",8477496,2022,"Elias Lindholm","CGY","C",80,89527,2051,75.53,26.94,14.87,42,64,22,22,98,42,33,2.19,-0.89,3.64,857,14,28,50,2
"132",8477451,2021,"Ryan Hartman","MIN","R",82,89448,1637,75.75,26.13,17.51,31,65,34,21,72,35,30,-6.78,-1.72,0.63,513,85,73,48,2
"133",8474141,2019,"Patrick Kane","CHI","R",70,89445,1557,77.15,23.24,18.19,52,85,33,20,24,43,41,-7.14,-1.77,-0.85,1,30,34,19,2
"134",8478444,2023,"Brock Boeser","VAN","R",80,89387,1815,72.23,33.68,18.02,33,73,40,24,55,28,21,-5.2,-1.21,0.09,10,14,8,27,2
"135",8474150,2022,"Mikael Backlund","CGY","C",82,89362,2008,84.49,22.75,17.56,37,56,19,25,97,60,43,-0.44,3.45,0.75,705,36,24,31,2
"136",8482078,2021,"Lucas Raymond","DET","L",82,89332,1687,50.88,21.34,13.1,34,57,23,17,62,26,36,0.35,-0.18,-1.83,12,16,40,24,2
"137",8478366,2023,"Frank Vatrano","ANA","R",81,89324,1807,46.67,27.61,16.21,23,57,34,25,155,31,29,0.17,-2.95,-3.6,9,85,63,76,2
"138",8477429,2022,"Andrew Copp","DET","C",82,89323,1826,29.25,13.62,8.36,33,42,9,12,32,26,44,0.21,1.76,2.65,647,25,23,45,2
"139",8475158,2021,"Ryan O'Reilly","STL","C",78,89298,1850,58.8,23.2,12.41,37,58,21,11,20,50,26,0.46,0.28,1.46,900,12,50,38,2
"140",8480012,2021,"Elias Pettersson","VAN","C",80,89256,1805,67.51,23.84,14.89,36,68,32,10,49,56,39,-8.3,2.08,-1.94,238,12,58,43,2
"141",8478439,2023,"Travis Konecny","PHI","R",75,89198,1814,81.33,25.25,17.44,35,68,33,21,89,52,30,-5.5,-4.06,1.8,37,47,49,31,2
"142",8479385,2023,"Jordan Kyrou","STL","C",81,89182,1642,69.45,24.72,17.49,36,67,31,23,26,50,51,-0.36,-4.45,-1.46,3,22,28,32,2
"143",8471214,2023,"Alex Ovechkin","WSH","L",77,89133,1627,58.73,28.93,19.12,34,64,30,34,157,24,33,-1.22,0.19,-0.04,0,20,20,27,2
"144",8471215,2023,"Evgeni Malkin","PIT","C",80,89115,1750,66.95,23.9,15.12,39,65,26,29,29,89,55,-7.31,-0.65,5.86,378,70,64,41,2
"145",8480801,2021,"Brady Tkachuk","OTT","L",79,89107,1873,73.21,33.46,23.67,37,67,30,23,270,41,68,1.01,2.39,0.05,218,97,89,25,2
"146",8475168,2021,"Matt Duchene","NSH","C",78,88984,1698,84.61,34.82,18.26,43,86,43,14,31,31,77,-4.55,-1.96,-1.66,119,38,36,28,2
"147",8480027,2023,"Jason Robertson","DAL","L",81,88932,1716,89.77,23.77,16.92,51,80,29,23,77,56,44,-3.59,-2.63,0.99,0,22,30,30,2
"148",8479343,2023,"Clayton Keller","ARI","R",77,88919,1721,72.79,24.69,16.31,42,75,33,22,20,43,47,-4.22,-1.08,-3,30,32,56,30,2
"149",8478493,2022,"Joel Eriksson Ek","MIN","C",78,88895,1659,63.49,32.78,20.52,38,61,23,31,119,44,14,4.06,3.27,2.46,684,44,38,55,2
"150",8477939,2021,"William Nylander","TOR","R",81,88807,1774,83.53,28.22,21.32,46,80,34,21,19,59,33,-5.28,0.31,-0.8,34,16,20,30,2
"151",8475786,2021,"Zach Hyman","EDM","L",76,88760,1701,60.14,34.26,19.43,27,54,27,25,74,29,33,-2.05,5.66,3.64,41,36,42,31,2
"152",8478414,2021,"Timo Meier","SJS","R",77,88501,1759,84.59,31.03,22.9,41,76,35,26,162,49,53,-5.6,1.77,-0.13,18,54,56,61,2
"153",8471214,2022,"Alex Ovechkin","WSH","L",73,88494,1591,72.49,37.37,20.88,33,75,42,28,188,31,52,-3.01,1.3,-2.91,4,38,18,23,2
"154",8475172,2023,"Nazem Kadri","CGY","C",80,88378,1755,81.06,29.28,19.2,45,74,29,26,57,53,69,0.09,-2.44,2.64,579,43,79,23,2
"155",8479314,2023,"Matthew Tkachuk","FLA","L",79,88365,1728,101.64,37.39,23.77,60,86,26,36,149,37,62,-1.15,3.43,9.12,3,66,92,28,2
"156",8471685,2019,"Anze Kopitar","L.A","C",70,88276,1772,63.11,17.4,9.77,41,62,21,9,49,39,49,0.14,0.51,-4.25,775,16,40,56,2
"157",8476460,2023,"Mark Scheifele","WPG","C",73,88256,1539,60.87,22.55,12.38,45,70,25,9,63,45,33,3.08,-5.3,-0.23,596,47,67,40,2
"158",8479314,2021,"Matthew Tkachuk","CGY","L",82,88065,1787,121.15,34.58,22.9,62,104,42,21,93,41,91,-3.36,-2.5,-1.57,20,68,66,20,2
"159",8479318,2019,"Auston Matthews","TOR","C",70,87890,1623,95.76,28.69,20.36,33,80,47,16,40,78,48,-6.84,-9.12,-2.35,502,8,28,60,2
"160",8477497,2023,"Sean Monahan","WPG","C",81,87836,1757,55.04,24.59,14.2,33,59,26,16,29,41,33,-2.47,0.77,0.29,676,12,16,44,2
"161",8474679,2021,"Gustav Nyquist","CBJ","C",82,87776,1855,38.03,17.41,9,35,53,18,13,41,46,25,-0.52,-0.7,0.63,14,26,34,51,2
"162",8475744,2022,"Evgeny Kuznetsov","WSH","C",81,87769,1730,43.42,14.9,12.51,43,55,12,12,43,43,63,2.87,-0.07,0.1,508,56,30,29,2
"163",8478427,2022,"Sebastian Aho","CAR","C",75,87730,1707,84.98,32.97,17.88,31,67,36,28,59,63,63,-1.07,-3.65,1.69,531,42,60,21,2
"164",8480113,2021,"Alex Iafallo","LAK","L",79,87703,1861,57.76,22.26,15.38,20,37,17,13,48,46,14,1.14,1.6,2.52,15,8,18,53,2
"165",8474053,2021,"Logan Couture","SJS","C",77,87469,2023,51.65,23.25,13.78,33,56,23,16,92,62,31,-0.89,2.19,-1.05,621,18,38,58,2
"166",8480220,2022,"Noah Cates","PHI","L",82,87415,2055,29.75,17.43,9.3,25,38,13,17,86,60,13,0.96,2.14,1.33,416,12,20,65,2
"167",8482667,2023,"William Eklund","SJS","L",78,87397,1657,28.2,17.53,11.62,28,44,16,22,38,24,22,0.04,-2.65,4.14,71,30,36,71,2
"168",8477456,2023,"J.T. Compher","DET","L",75,87395,1759,28.82,16.62,8.56,29,46,17,15,50,15,29,-0.25,-2.55,2.41,451,24,32,58,2
"169",8477492,2019,"Nathan MacKinnon","COL","C",69,87394,1619,101.23,24.76,19.74,57,93,36,22,51,38,53,-2.16,-3.37,-5.72,363,12,46,30,2
"170",8475184,2022,"Chris Kreider","NYR","L",79,87278,1670,62.35,36.79,20.82,18,54,36,25,128,31,39,0.44,1.15,-0.8,38,26,22,24,2
"171",8482116,2021,"Tim Stutzle","OTT","L",79,87270,1678,55.8,25.97,13.89,36,58,22,16,125,38,51,1.68,0.91,1.38,180,37,87,52,2
"172",8470794,2022,"Joe Pavelski","DAL","C",82,87196,1799,86.7,29.37,15.95,49,77,28,29,93,32,57,-0.23,-1.63,3.23,368,8,50,64,2
"173",8480208,2023,"Drake Batherson","OTT","R",80,87190,1817,61.65,23.96,15.42,37,65,28,17,96,45,38,1.22,-6.4,1.14,38,32,26,33,2
"174",8475745,2023,"Charlie Coyle","BOS","C",80,87034,1974,46.16,22.18,11.69,35,60,25,13,126,49,36,-0.83,-4.51,2.51,747,38,44,59,2
"175",8479420,2022,"Tage Thompson","BUF","C",78,87002,1716,97.45,34.18,21.25,47,94,47,22,55,43,40,-2.34,-6.56,-3.93,350,39,53,26,2
"176",8475810,2022,"Bryan Rust","PIT","R",81,86992,1921,58.92,27.18,17.51,26,46,20,41,98,37,58,3.22,2.05,1.91,5,31,35,50,2
"177",8477960,2021,"Adrian Kempe","LAK","C",78,86972,1873,65.63,30.25,17.15,19,54,35,23,111,34,43,-0.52,2.91,-7.15,25,46,52,28,2
"178",8476880,2021,"Tom Wilson","WSH","R",78,86965,1755,51.05,19.41,12.28,28,52,24,13,240,36,44,0.99,-6.16,0.58,22,78,78,55,2
"179",8476389,2021,"Vincent Trocheck","CAR","C",81,86867,1727,62.95,25.09,14.29,30,51,21,14,185,50,42,3.51,-0.46,1.04,680,68,57,46,2
"180",8477942,2021,"Kevin Fiala","MIN","L",82,86824,1547,88.38,28.33,19.79,52,85,33,18,52,38,54,-0.74,-4.16,0.23,4,42,64,21,2
"181",8475754,2023,"Brock Nelson","NYI","C",80,86820,1772,64.01,27.3,18.02,33,65,32,24,36,37,45,-4.63,-1.96,1.89,344,26,38,46,2
"182",8478519,2023,"Anthony Cirelli","TBL","C",78,86645,1799,50.48,18.04,9.94,25,45,20,13,64,48,24,1.6,-4.54,0.98,452,28,56,74,2
"183",8475794,2021,"Tyler Seguin","DAL","C",81,86598,1927,45.35,22.88,13.5,25,49,24,10,96,26,48,3.42,-2.12,-2.43,464,30,28,33,2
"184",8477493,2022,"Aleksander Barkov","FLA","C",68,86595,1683,87,21.91,15.97,55,78,23,26,52,56,38,-1.84,0.03,0.72,731,8,26,48,2
"185",8475158,2019,"Ryan O'Reilly","STL","C",71,86588,1716,60.8,14.36,8.79,48,60,12,5,16,68,22,1.47,1.43,-0.53,867,10,20,40,2
"186",8478449,2021,"Roope Hintz","DAL","C",80,86573,2027,78.93,32.46,16.84,35,72,37,23,82,24,49,1.75,-1.47,-4.82,357,28,36,53,2
"187",8477496,2023,"Elias Lindholm","VAN","C",73,86525,1843,40.94,19.77,13.34,28,42,14,16,88,40,30,1.6,2.14,2.03,738,25,27,59,2
"188",8478550,2021,"Artemi Panarin","NYR","L",75,86501,1491,79.58,17.7,12.67,74,96,22,12,22,56,71,-1.28,-1.82,-1.19,1,8,24,14,2
"189",8477942,2023,"Kevin Fiala","LAK","L",80,86387,1593,78.86,24.83,17.09,43,72,29,30,65,45,55,-0.27,-3.53,-0.37,10,52,30,26,2
"190",8477949,2023,"Alex Tuch","BUF","R",74,86314,1707,60.7,22.89,14.44,37,59,22,14,72,81,31,-0.35,-3.63,4.87,35,44,38,80,2
"191",8479675,2023,"Trevor Moore","LAK","L",80,86284,1785,75.43,27.85,18.76,25,55,30,27,89,39,24,-4.64,-2.61,5.1,14,28,38,56,2
"192",8475170,2023,"Brayden Schenn","STL","C",81,86277,1716,31.78,24.76,13.12,25,45,20,17,168,58,38,-2.36,-1.28,8.39,453,56,50,50,2
"193",8477416,2021,"Oliver Bjorkstrand","CBJ","R",80,86159,1624,57.49,27.85,17.48,29,57,28,19,85,57,33,-2.07,1.94,-0.02,10,16,46,31,2
"194",8480849,2022,"Barrett Hayton","ARI","C",82,86089,1993,45.71,21.87,14.24,24,43,19,15,83,35,41,-0.22,1.99,1.09,628,42,70,33,2
"195",8476448,2022,"William Karlsson","VGK","C",82,85947,1739,56.29,21.48,12.53,39,53,14,21,50,44,33,-0.7,4.48,3.71,632,10,28,50,2
"196",8476479,2021,"Phillip Danault","LAK","C",79,85916,1905,68.9,25.97,15.35,24,51,27,21,74,22,29,2.98,1.12,-5.13,676,38,38,49,2
"197",8478440,2023,"Dylan Strome","WSH","C",80,85889,1673,62.59,22.37,13.85,39,66,27,28,10,36,35,-2.17,-1.08,-1.38,672,22,16,58,2
"198",8478493,2021,"Joel Eriksson Ek","MIN","C",77,85831,1641,61.09,27.48,16.29,23,49,26,16,138,30,12,1.91,1.5,-1.92,697,28,56,44,2
"199",8473512,2021,"Claude Giroux","FLA","R",75,85732,1863,75.13,17.46,13.02,44,65,21,17,68,28,41,-1.96,-2.19,0.61,733,26,48,16,2
"200",8476539,2023,"Jonathan Marchessault","VGK","R",80,85728,1568,67.59,28.9,17.8,27,69,42,28,104,46,35,-6.95,-2.48,-3.67,6,40,22,21,2
"201",8477505,2021,"Alex Wennberg","SEA","C",80,85689,1791,32.98,9.41,6.42,26,37,11,7,47,45,37,-0.4,-0.99,-0.2,555,28,24,44,2
"202",8475166,2021,"John Tavares","TOR","C",79,85671,1672,78.51,33.38,22.63,49,76,27,27,90,40,65,3.67,0.68,2.03,813,32,36,44,2
"203",8475745,2021,"Charlie Coyle","BOS","C",82,85647,1762,42.12,18.73,9.95,28,44,16,18,84,39,42,-3.21,3.87,2.07,540,22,24,39,2
"204",8483515,2023,"Juraj Slafkovsky","MTL","L",80,85641,1576,40.47,21.09,11.96,29,48,19,17,144,32,41,1.29,-1.85,2.66,10,55,27,70,2
"205",8476872,2022,"Scott Laughton","PHI","C",78,85574,1879,37.66,18.25,10.39,25,43,18,15,156,35,42,-0.03,-1.75,2.03,509,40,34,57,2
"206",8478483,2023,"Mitch Marner","TOR","R",67,85549,1586,82.97,21.61,12.48,58,84,26,13,58,56,57,-4.92,0.23,0.29,3,16,30,51,2
"207",8479337,2023,"Alex DeBrincat","DET","R",80,85536,1712,61.26,25.64,16.48,39,65,26,26,62,48,37,-0.32,-1.88,1.85,16,34,50,35,2
"208",8477933,2019,"Sam Reinhart","BUF","C",69,85458,1598,48.75,16.65,12.12,28,49,21,9,36,21,33,-3.85,0.96,-1.46,40,10,22,27,2
"209",8479407,2022,"Jesper Bratt","NJD","L",82,85448,1804,89.15,26.58,15.71,41,73,32,20,24,41,44,-0.89,-4.18,-0.35,0,6,18,23,2
"210",8477015,2019,"Connor Brown","OTT","R",71,85436,1918,37.75,18.62,12.7,27,43,16,18,39,52,40,0.87,0.32,1.43,29,24,22,35,2
"211",8475763,2022,"Kevin Hayes","PHI","C",81,85369,1736,53.14,17.93,14.56,36,54,18,19,52,40,35,-1.84,2.63,-0.86,334,23,29,22,2
"212",8479385,2022,"Jordan Kyrou","STL","C",79,85337,1676,64.66,25.9,17.41,36,73,37,7,14,54,55,-5.25,-5.43,-0.42,5,22,24,35,2
"213",8477503,2022,"Max Domi","DAL","C",80,85300,1606,40.48,20.89,12.98,36,56,20,15,22,65,51,-0.65,1.24,0.3,510,52,42,24,2
"214",8477494,2023,"Jonathan Drouin","COL","L",78,85300,1585,61.98,17.86,10,37,56,19,10,41,38,30,-0.87,-0.66,0.4,44,28,18,32,2
"215",8478550,2019,"Artemi Panarin","NYR","L",69,85300,1494,86.75,19,13.69,63,95,32,14,25,56,82,-7.92,-2.39,-2.69,1,20,32,18,2
"216",8477960,2023,"Adrian Kempe","LAK","R",75,85195,1687,77.96,24.4,16.64,46,73,27,24,110,31,23,-2.12,1.31,-1.79,3,62,66,31,2
"217",8474586,2021,"Jordan Eberle","SEA","R",79,85094,1688,42.07,20.41,13.51,23,44,21,6,48,50,34,-2.48,-0.41,2.31,6,14,14,40,2
"218",8474679,2023,"Gustav Nyquist","NSH","C",80,85093,1748,71.98,20.82,11.2,52,74,22,21,36,37,40,-0.39,-0.36,-0.42,14,8,26,38,2
"219",8477409,2022,"Carter Verhaeghe","FLA","C",81,85060,1717,93.06,33.86,19.41,31,73,42,24,29,35,56,-9.05,-1.14,2.05,20,46,56,31,2
"220",8477949,2022,"Alex Tuch","BUF","R",74,85044,1717,84.19,28.9,14.85,43,79,36,21,54,64,38,-2.69,-4.11,-0.31,32,20,24,46,2
"221",8476460,2021,"Mark Scheifele","WPG","C",67,84958,1500,63.04,20.43,11.91,41,70,29,17,36,49,60,-4.89,-5.6,1.93,430,23,41,47,2
"222",8478864,2022,"Kirill Kaprizov","MIN","L",67,84873,1337,87.12,35.23,20.85,35,75,40,25,66,50,54,-1.5,-4.25,0.98,2,35,58,28,2
"223",8482078,2023,"Lucas Raymond","DET","L",80,84846,1765,59.13,20.32,11.58,40,69,29,16,66,46,25,-5.35,-0.96,-2.37,4,28,76,25,2
"224",8477493,2023,"Aleksander Barkov","FLA","C",72,84775,1774,91.44,27.61,14.51,55,78,23,24,102,60,31,1.65,0.85,2.11,619,24,32,49,2
"225",8475166,2022,"John Tavares","TOR","C",80,84751,1672,82.92,45.11,27.16,44,80,36,40,112,46,54,3.99,-0.1,5.23,727,34,16,36,2
"226",8475314,2022,"Anders Lee","NYI","L",82,84737,1756,60.54,36.6,19.7,22,50,28,33,125,25,35,-0.36,-0.81,9.77,27,50,46,57,2
"227",8480023,2022,"Robert Thomas","STL","C",73,84724,1659,49.96,13.36,7.79,47,65,18,6,15,67,40,-5.24,0.75,-0.16,646,22,28,29,2
"228",8473986,2022,"Alex Killorn","TBL","L",82,84668,1746,57.12,20.81,11.09,37,64,27,14,61,40,54,-0.82,-5.88,0.52,1,45,31,31,2
"229",8475172,2022,"Nazem Kadri","CGY","C",82,84667,1791,77.95,28.01,19.11,32,56,24,24,99,34,50,4.99,-2.07,1.1,586,36,76,31,2
"230",8477021,2023,"Alex Kerfoot","ARI","C",81,84592,1838,37.75,18.89,9.83,31,44,13,11,72,41,26,-0.28,2.4,3.77,403,26,36,76,2
"231",8474141,2022,"Patrick Kane","NYR","R",73,84572,1468,38.17,18.08,14.91,36,57,21,11,13,31,61,-4.85,1.47,0.47,1,16,16,19,2
"232",8475798,2022,"Mikael Granlund","PIT","C",79,84492,1688,33.96,19.2,9.99,31,41,10,12,78,38,33,2.44,3.21,3.54,171,20,22,60,2
"233",8475798,2023,"Mikael Granlund","SJS","C",67,84397,1566,33.41,15.46,10.2,46,58,12,12,60,47,21,-0.66,1.16,2.96,480,32,36,54,2
"234",8474150,2021,"Mikael Backlund","CGY","C",82,84222,1898,60.93,18.8,13.08,27,39,12,19,62,55,44,0.5,4.59,1.71,621,30,24,27,2
"235",8477505,2023,"Alex Wennberg","NYR","C",78,84211,1790,30.34,12.36,7.23,20,30,10,5,46,46,22,-3.04,3.02,2.38,547,14,36,75,2
"236",8479999,2023,"Casey Mittelstadt","COL","C",79,84183,1633,52.94,15.52,9.5,38,56,18,9,25,44,41,-6.92,1.59,2.85,524,30,14,31,2
"237",8474564,2023,"Steven Stamkos","TBL","C",77,84125,1572,70.39,30.56,18,39,78,39,22,76,22,50,-1.59,-1.74,-5.12,344,34,26,43,2
"238",8471214,2019,"Alex Ovechkin","WSH","L",68,84048,1386,74.04,34.09,21.03,19,67,48,23,184,28,48,-12.65,2.73,-3.99,1,30,26,29,2
"239",8482109,2023,"Alexis Lafrenire","NYR","L",81,83865,1692,72.58,26.53,16.24,29,56,27,15,73,44,27,0.38,-1.9,1.05,17,30,46,20,2
"240",8478402,2019,"Connor McDavid","EDM","C",64,83861,1347,80.82,24.76,15.76,63,97,34,13,37,53,73,-4.41,-2.48,-2.35,319,28,48,18,2
"241",8476458,2022,"Ryan Strome","ANA","C",82,83835,1764,13.61,13.28,9.11,26,41,15,15,29,29,48,-0.55,0.13,-1.3,402,69,33,24,2
"242",8475166,2023,"John Tavares","TOR","C",78,83801,1601,75.46,40.32,24.61,36,63,27,41,126,37,51,-1.67,7.54,7.45,783,26,38,37,2
"243",8477946,2021,"Dylan Larkin","DET","C",71,83740,1520,64.21,23.52,15.46,38,69,31,19,76,38,42,-2.85,-3.76,-0.87,630,47,47,28,2
"244",8480797,2022,"Joel Farabee","PHI","L",82,83693,1837,32.09,14.98,10.37,24,39,15,19,71,25,40,0.16,-0.84,0.66,16,41,51,45,2
"245",8479420,2021,"Tage Thompson","BUF","R",78,83676,1739,66.89,26.09,17.35,30,68,38,22,66,49,42,-7.86,-4.94,0.9,393,27,31,25,2
"246",8475745,2022,"Charlie Coyle","BOS","C",82,83573,1907,45.23,15.52,10.85,29,45,16,13,68,59,42,-4.45,3.45,0.52,536,30,48,63,2
"247",8478519,2021,"Anthony Cirelli","TBL","C",76,83504,1791,52.69,18.23,11.37,26,43,17,12,75,60,13,3.56,-1.72,-0.61,441,50,80,67,2
"248",8478439,2021,"Travis Konecny","PHI","R",79,83489,1813,54.95,23.47,16.1,36,52,16,19,80,22,28,0.16,7.36,-0.06,13,47,61,34,2
"249",8480798,2023,"Philipp Kurashev","CHI","C",73,83467,1436,26.44,17.03,10.05,35,53,18,22,27,40,28,1.26,-1.2,-1.04,126,21,24,46,2
"250",8482110,2023,"Dawson Mercer","NJD","C",81,83409,1830,31.07,19.88,10.49,13,33,20,21,30,40,37,-1,-2.72,3.62,119,19,19,43,2
"251",8476826,2022,"Yanni Gourde","SEA","C",81,83273,1745,58.46,17.84,10.08,34,48,14,12,118,65,27,0.4,0.96,2.47,483,66,74,54,2
